catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
Oregon,EIP,2020-21,2020,30,0-4 yr,Overall,Overall,6.1,1,2020-07-22
Ohio,IHSP,2020-21,2020,30,0-4 yr,Overall,Overall,9.3,0.7,2020-07-22
Georgia,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,11.7,0.8,2020-07-29
Connecticut,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,6,0,2020-07-29
Iowa,IHSP,2020-21,2020,31,0-4 yr,Overall,Overall,24.3,0,2020-07-29
Tennessee,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,12.5,0,2020-07-29
Utah,IHSP,2020-21,2020,31,0-4 yr,Overall,Overall,6,0,2020-07-29
Michigan,IHSP,2020-21,2020,31,0-4 yr,Overall,Overall,4.4,0,2020-07-29
Maryland,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,21.3,1.7,2020-07-29
New Mexico,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,7,0,2020-07-29
Minnesota,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,19.1,2.5,2020-07-29
Ohio,IHSP,2020-21,2020,31,0-4 yr,Overall,Overall,9.3,0,2020-07-29
New York,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,4.4,0,2020-07-29
Oregon,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,7.1,1,2020-07-29
Colorado,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,19.1,0.6,2020-07-29
California,EIP,2020-21,2020,31,0-4 yr,Overall,Overall,9.6,0.5,2020-07-29
Iowa,IHSP,2020-21,2020,32,0-4 yr,Overall,Overall,24.3,0,2020-08-05
Utah,IHSP,2020-21,2020,32,0-4 yr,Overall,Overall,6,0,2020-08-05
Tennessee,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,14.3,1.8,2020-08-05
Oregon,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,7.1,0,2020-08-05
Ohio,IHSP,2020-21,2020,32,0-4 yr,Overall,Overall,9.3,0,2020-08-05
New York,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,4.4,0,2020-08-05
New Mexico,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,7,0,2020-08-05
Minnesota,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,19.6,0.5,2020-08-05
Michigan,IHSP,2020-21,2020,32,0-4 yr,Overall,Overall,4.4,0,2020-08-05
Maryland,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,22.7,1.4,2020-08-05
Georgia,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,12.9,1.1,2020-08-05
Connecticut,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,6,0,2020-08-05
Colorado,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,19.7,0.6,2020-08-05
California,EIP,2020-21,2020,32,0-4 yr,Overall,Overall,9.6,0,2020-08-05
Georgia,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,14.8,1.9,2020-08-12
Colorado,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,19.7,0,2020-08-12
California,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,10.6,1,2020-08-12
Connecticut,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,6,0,2020-08-12
Tennessee,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,14.3,0,2020-08-12
Utah,IHSP,2020-21,2020,33,0-4 yr,Overall,Overall,6,0,2020-08-12
Maryland,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,22.7,0,2020-08-12
Minnesota,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,20.6,1,2020-08-12
Michigan,IHSP,2020-21,2020,33,0-4 yr,Overall,Overall,4.4,0,2020-08-12
New York,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,4.4,0,2020-08-12
New Mexico,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,8.4,1.4,2020-08-12
Oregon,EIP,2020-21,2020,33,0-4 yr,Overall,Overall,8.1,1,2020-08-12
Ohio,IHSP,2020-21,2020,33,0-4 yr,Overall,Overall,10.1,0.7,2020-08-12
Iowa,IHSP,2020-21,2020,33,0-4 yr,Overall,Overall,24.3,0,2020-08-12
Connecticut,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,6,0,2020-08-19
Colorado,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,20.3,0.6,2020-08-19
California,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,12.1,1.5,2020-08-19
Oregon,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,8.1,0,2020-08-19
Ohio,IHSP,2020-21,2020,34,0-4 yr,Overall,Overall,10.1,0,2020-08-19
New York,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,5.3,0.9,2020-08-19
New Mexico,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,8.4,0,2020-08-19
Minnesota,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,21.6,1,2020-08-19
Michigan,IHSP,2020-21,2020,34,0-4 yr,Overall,Overall,4.4,0,2020-08-19
Maryland,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,24,1.4,2020-08-19
Tennessee,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,14.3,0,2020-08-19
Georgia,EIP,2020-21,2020,34,0-4 yr,Overall,Overall,14.8,0,2020-08-19
Iowa,IHSP,2020-21,2020,34,0-4 yr,Overall,Overall,24.3,0,2020-08-19
Utah,IHSP,2020-21,2020,34,0-4 yr,Overall,Overall,6,0,2020-08-19
Georgia,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,15.9,1.1,2020-08-26
Connecticut,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,6,0,2020-08-26
California,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,13.1,1,2020-08-26
Colorado,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,20.3,0,2020-08-26
New York,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,5.3,0,2020-08-26
New Mexico,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,9.8,1.4,2020-08-26
Oregon,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,8.1,0,2020-08-26
Ohio,IHSP,2020-21,2020,35,0-4 yr,Overall,Overall,10.8,0.7,2020-08-26
Iowa,IHSP,2020-21,2020,35,0-4 yr,Overall,Overall,24.3,0,2020-08-26
Tennessee,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,14.3,0,2020-08-26
Utah,IHSP,2020-21,2020,35,0-4 yr,Overall,Overall,7.2,1.2,2020-08-26
Maryland,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,24.3,0.3,2020-08-26
Minnesota,EIP,2020-21,2020,35,0-4 yr,Overall,Overall,22.6,1,2020-08-26
Michigan,IHSP,2020-21,2020,35,0-4 yr,Overall,Overall,4.4,0,2020-08-26
Tennessee,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,14.3,0,2020-09-02
Iowa,IHSP,2020-21,2020,36,0-4 yr,Overall,Overall,24.3,0,2020-09-02
Utah,IHSP,2020-21,2020,36,0-4 yr,Overall,Overall,8.4,1.2,2020-09-02
Ohio,IHSP,2020-21,2020,36,0-4 yr,Overall,Overall,12.2,1.4,2020-09-02
New York,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,5.3,0,2020-09-02
New Mexico,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,9.8,0,2020-09-02
Minnesota,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,23.1,0.5,2020-09-02
Michigan,IHSP,2020-21,2020,36,0-4 yr,Overall,Overall,4.4,0,2020-09-02
Maryland,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,25.1,0.8,2020-09-02
Georgia,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,18.6,2.7,2020-09-02
Connecticut,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,6,0,2020-09-02
Colorado,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,21.5,1.2,2020-09-02
California,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,14.1,1,2020-09-02
Oregon,EIP,2020-21,2020,36,0-4 yr,Overall,Overall,9.1,1,2020-09-02
Georgia,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,19.3,0.8,2020-09-09
Colorado,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,22.1,0.6,2020-09-09
Connecticut,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,6,0,2020-09-09
Iowa,IHSP,2020-21,2020,37,0-4 yr,Overall,Overall,24.3,0,2020-09-09
Utah,IHSP,2020-21,2020,37,0-4 yr,Overall,Overall,8.4,0,2020-09-09
Tennessee,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,14.3,0,2020-09-09
Michigan,IHSP,2020-21,2020,37,0-4 yr,Overall,Overall,4.4,0,2020-09-09
Maryland,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,26,0.8,2020-09-09
New Mexico,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,9.8,0,2020-09-09
Minnesota,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,23.6,0.5,2020-09-09
Ohio,IHSP,2020-21,2020,37,0-4 yr,Overall,Overall,12.2,0,2020-09-09
New York,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,5.3,0,2020-09-09
Oregon,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,9.1,0,2020-09-09
California,EIP,2020-21,2020,37,0-4 yr,Overall,Overall,14.1,0,2020-09-09
Iowa,IHSP,2020-21,2020,38,0-4 yr,Overall,Overall,24.3,0,2020-09-16
Utah,IHSP,2020-21,2020,38,0-4 yr,Overall,Overall,8.4,0,2020-09-16
Tennessee,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,15.2,0.9,2020-09-16
Oregon,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,9.1,0,2020-09-16
Ohio,IHSP,2020-21,2020,38,0-4 yr,Overall,Overall,12.2,0,2020-09-16
New York,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,5.3,0,2020-09-16
New Mexico,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,9.8,0,2020-09-16
Minnesota,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,24.6,1,2020-09-16
Michigan,IHSP,2020-21,2020,38,0-4 yr,Overall,Overall,4.4,0,2020-09-16
Maryland,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,26.2,0.3,2020-09-16
Georgia,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,20.1,0.8,2020-09-16
Connecticut,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,6,0,2020-09-16
Colorado,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,22.7,0.6,2020-09-16
California,EIP,2020-21,2020,38,0-4 yr,Overall,Overall,15.1,1,2020-09-16
Georgia,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,20.8,0.8,2020-09-23
Colorado,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,24.4,1.8,2020-09-23
California,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,15.1,0,2020-09-23
Connecticut,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,9.9,4,2020-09-23
Tennessee,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,16.1,0.9,2020-09-23
Iowa,IHSP,2020-21,2020,39,0-4 yr,Overall,Overall,24.3,0,2020-09-23
Utah,IHSP,2020-21,2020,39,0-4 yr,Overall,Overall,8.4,0,2020-09-23
Michigan,IHSP,2020-21,2020,39,0-4 yr,Overall,Overall,4.4,0,2020-09-23
Maryland,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,27.4,1.1,2020-09-23
New Mexico,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,9.8,0,2020-09-23
Minnesota,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,25.1,0.5,2020-09-23
Ohio,IHSP,2020-21,2020,39,0-4 yr,Overall,Overall,13.7,1.4,2020-09-23
New York,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,5.3,0,2020-09-23
Oregon,EIP,2020-21,2020,39,0-4 yr,Overall,Overall,9.1,0,2020-09-23
Utah,IHSP,2020-21,2020,40,0-4 yr,Overall,Overall,10.8,2.4,2020-09-30
Iowa,IHSP,2020-21,2020,40,0-4 yr,Overall,Overall,24.3,0,2020-09-30
Georgia,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,20.8,0,2020-09-30
Connecticut,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,9.9,0,2020-09-30
Colorado,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,25.6,1.2,2020-09-30
California,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,15.6,0.5,2020-09-30
Oregon,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,9.1,0,2020-09-30
Ohio,IHSP,2020-21,2020,40,0-4 yr,Overall,Overall,13.7,0,2020-09-30
New York,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,5.3,0,2020-09-30
New Mexico,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,9.8,0,2020-09-30
Minnesota,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,26.1,1,2020-09-30
Michigan,IHSP,2020-21,2020,40,0-4 yr,Overall,Overall,4.4,0,2020-09-30
Maryland,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,27.9,0.6,2020-09-30
Tennessee,EIP,2020-21,2020,40,0-4 yr,Overall,Overall,16.1,0,2020-09-30
Georgia,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,21.6,0.8,2020-10-07
Connecticut,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,9.9,0,2020-10-07
Colorado,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,25.6,0,2020-10-07
California,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,15.6,0,2020-10-07
Oregon,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,9.1,0,2020-10-07
Ohio,IHSP,2020-21,2020,41,0-4 yr,Overall,Overall,13.7,0,2020-10-07
Iowa,IHSP,2020-21,2020,41,0-4 yr,Overall,Overall,24.3,0,2020-10-07
Tennessee,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,16.1,0,2020-10-07
Utah,IHSP,2020-21,2020,41,0-4 yr,Overall,Overall,11.9,1.2,2020-10-07
Maryland,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,28.5,0.6,2020-10-07
Minnesota,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,27.1,1,2020-10-07
Michigan,IHSP,2020-21,2020,41,0-4 yr,Overall,Overall,4.4,0,2020-10-07
New York,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,6.2,0.9,2020-10-07
New Mexico,EIP,2020-21,2020,41,0-4 yr,Overall,Overall,11.1,1.4,2020-10-07
Ohio,IHSP,2020-21,2020,42,0-4 yr,Overall,Overall,14.4,0.7,2020-10-14
New York,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,8,1.8,2020-10-14
New Mexico,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,15.3,4.2,2020-10-14
Minnesota,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,27.6,0.5,2020-10-14
Michigan,IHSP,2020-21,2020,42,0-4 yr,Overall,Overall,4.4,0,2020-10-14
Maryland,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,28.7,0.3,2020-10-14
Tennessee,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,16.1,0,2020-10-14
Utah,IHSP,2020-21,2020,42,0-4 yr,Overall,Overall,11.9,0,2020-10-14
Iowa,IHSP,2020-21,2020,42,0-4 yr,Overall,Overall,24.3,0,2020-10-14
Oregon,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,9.1,0,2020-10-14
Georgia,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,22,0.4,2020-10-14
Connecticut,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,11.9,2,2020-10-14
Colorado,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,27.4,1.8,2020-10-14
California,EIP,2020-21,2020,42,0-4 yr,Overall,Overall,15.6,0,2020-10-14
Georgia,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,22,0,2020-10-21
Colorado,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,28,0.6,2020-10-21
Connecticut,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,11.9,0,2020-10-21
Iowa,IHSP,2020-21,2020,43,0-4 yr,Overall,Overall,24.3,0,2020-10-21
Tennessee,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,16.1,0,2020-10-21
Utah,IHSP,2020-21,2020,43,0-4 yr,Overall,Overall,11.9,0,2020-10-21
Maryland,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,29.6,0.8,2020-10-21
Minnesota,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,29.1,1.5,2020-10-21
Michigan,IHSP,2020-21,2020,43,0-4 yr,Overall,Overall,5.9,1.5,2020-10-21
New York,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,8.9,0.9,2020-10-21
New Mexico,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,16.7,1.4,2020-10-21
Oregon,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,9.1,0,2020-10-21
Ohio,IHSP,2020-21,2020,43,0-4 yr,Overall,Overall,14.4,0,2020-10-21
California,EIP,2020-21,2020,43,0-4 yr,Overall,Overall,15.6,0,2020-10-21
Iowa,IHSP,2020-21,2020,44,0-4 yr,Overall,Overall,24.3,0,2020-10-28
Tennessee,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,16.1,0,2020-10-28
Utah,IHSP,2020-21,2020,44,0-4 yr,Overall,Overall,13.1,1.2,2020-10-28
Maryland,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,30.1,0.6,2020-10-28
Oregon,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,9.1,0,2020-10-28
Ohio,IHSP,2020-21,2020,44,0-4 yr,Overall,Overall,14.4,0,2020-10-28
New York,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,8.9,0,2020-10-28
New Mexico,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,19.5,2.8,2020-10-28
Minnesota,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,29.6,0.5,2020-10-28
Michigan,IHSP,2020-21,2020,44,0-4 yr,Overall,Overall,5.9,0,2020-10-28
Georgia,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,23.1,1.1,2020-10-28
Connecticut,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,11.9,0,2020-10-28
Colorado,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,31,3,2020-10-28
California,EIP,2020-21,2020,44,0-4 yr,Overall,Overall,15.6,0,2020-10-28
Georgia,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,23.9,0.8,2020-11-04
California,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,16.1,0.5,2020-11-04
Colorado,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,33.4,2.4,2020-11-04
Connecticut,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,11.9,0,2020-11-04
Iowa,IHSP,2020-21,2020,45,0-4 yr,Overall,Overall,24.3,0,2020-11-04
Tennessee,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,17.9,1.8,2020-11-04
Utah,IHSP,2020-21,2020,45,0-4 yr,Overall,Overall,16.7,3.6,2020-11-04
Michigan,IHSP,2020-21,2020,45,0-4 yr,Overall,Overall,5.9,0,2020-11-04
Maryland,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,31.5,1.4,2020-11-04
New Mexico,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,19.5,0,2020-11-04
Minnesota,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,31.6,2,2020-11-04
Ohio,IHSP,2020-21,2020,45,0-4 yr,Overall,Overall,15.8,1.4,2020-11-04
New York,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,9.8,0.9,2020-11-04
Oregon,EIP,2020-21,2020,45,0-4 yr,Overall,Overall,9.1,0,2020-11-04
Iowa,IHSP,2020-21,2020,46,0-4 yr,Overall,Overall,24.3,0,2020-11-11
Tennessee,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,18.8,0.9,2020-11-11
Utah,IHSP,2020-21,2020,46,0-4 yr,Overall,Overall,16.7,0,2020-11-11
Georgia,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,24.2,0.4,2020-11-11
Connecticut,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,11.9,0,2020-11-11
Colorado,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,35.2,1.8,2020-11-11
California,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,16.6,0.5,2020-11-11
Oregon,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,10.2,1,2020-11-11
Ohio,IHSP,2020-21,2020,46,0-4 yr,Overall,Overall,17.3,1.4,2020-11-11
New York,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,9.8,0,2020-11-11
New Mexico,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,22.3,2.8,2020-11-11
Minnesota,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,34.6,3,2020-11-11
Michigan,IHSP,2020-21,2020,46,0-4 yr,Overall,Overall,5.9,0,2020-11-11
Maryland,EIP,2020-21,2020,46,0-4 yr,Overall,Overall,32.9,1.4,2020-11-11
Georgia,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,24.6,0.4,2020-11-18
Connecticut,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,17.9,6,2020-11-18
Colorado,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,38.2,3,2020-11-18
California,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,16.6,0,2020-11-18
Ohio,IHSP,2020-21,2020,47,0-4 yr,Overall,Overall,18,0.7,2020-11-18
New York,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,11.6,1.8,2020-11-18
Oregon,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,10.2,0,2020-11-18
Iowa,IHSP,2020-21,2020,47,0-4 yr,Overall,Overall,24.3,0,2020-11-18
Tennessee,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,19.7,0.9,2020-11-18
Utah,IHSP,2020-21,2020,47,0-4 yr,Overall,Overall,16.7,0,2020-11-18
New Mexico,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,25.1,2.8,2020-11-18
Minnesota,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,37.2,2.5,2020-11-18
Michigan,IHSP,2020-21,2020,47,0-4 yr,Overall,Overall,7.4,1.5,2020-11-18
Maryland,EIP,2020-21,2020,47,0-4 yr,Overall,Overall,34.8,1.9,2020-11-18
Iowa,IHSP,2020-21,2020,48,0-4 yr,Overall,Overall,24.3,0,2020-11-25
Utah,IHSP,2020-21,2020,48,0-4 yr,Overall,Overall,17.9,1.2,2020-11-25
Tennessee,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,21.5,1.8,2020-11-25
Oregon,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,11.2,1,2020-11-25
Ohio,IHSP,2020-21,2020,48,0-4 yr,Overall,Overall,18,0,2020-11-25
New York,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,13.3,1.8,2020-11-25
New Mexico,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,27.9,2.8,2020-11-25
Minnesota,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,38.7,1.5,2020-11-25
Michigan,IHSP,2020-21,2020,48,0-4 yr,Overall,Overall,13.3,5.9,2020-11-25
Maryland,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,36.7,1.9,2020-11-25
Georgia,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,24.6,0,2020-11-25
Connecticut,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,19.8,2,2020-11-25
Colorado,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,39.4,1.2,2020-11-25
California,EIP,2020-21,2020,48,0-4 yr,Overall,Overall,16.6,0,2020-11-25
Georgia,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,26.5,1.9,2020-12-02
California,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,17.6,1,2020-12-02
Colorado,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,41.7,2.4,2020-12-02
Connecticut,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,19.8,0,2020-12-02
Iowa,IHSP,2020-21,2020,49,0-4 yr,Overall,Overall,24.3,0,2020-12-02
Tennessee,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,23.3,1.8,2020-12-02
Utah,IHSP,2020-21,2020,49,0-4 yr,Overall,Overall,17.9,0,2020-12-02
Michigan,IHSP,2020-21,2020,49,0-4 yr,Overall,Overall,16.2,2.9,2020-12-02
Maryland,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,40.1,3.3,2020-12-02
New Mexico,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,32,4.2,2020-12-02
Minnesota,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,40.7,2,2020-12-02
Ohio,IHSP,2020-21,2020,49,0-4 yr,Overall,Overall,19.4,1.4,2020-12-02
New York,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,16,2.7,2020-12-02
Oregon,EIP,2020-21,2020,49,0-4 yr,Overall,Overall,13.2,2,2020-12-02
Tennessee,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,24.2,0.9,2020-12-09
Iowa,IHSP,2020-21,2020,50,0-4 yr,Overall,Overall,36.4,12.1,2020-12-09
Maryland,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,42.3,2.2,2020-12-09
Utah,IHSP,2020-21,2020,50,0-4 yr,Overall,Overall,19.1,1.2,2020-12-09
Oregon,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,15.2,2,2020-12-09
Ohio,IHSP,2020-21,2020,50,0-4 yr,Overall,Overall,20.1,0.7,2020-12-09
New York,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,20.4,4.4,2020-12-09
New Mexico,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,34.8,2.8,2020-12-09
Minnesota,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,43.7,3,2020-12-09
Michigan,IHSP,2020-21,2020,50,0-4 yr,Overall,Overall,16.2,0,2020-12-09
Georgia,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,28.4,1.9,2020-12-09
Connecticut,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,23.8,4,2020-12-09
Colorado,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,46.5,4.8,2020-12-09
California,EIP,2020-21,2020,50,0-4 yr,Overall,Overall,17.6,0,2020-12-09
Georgia,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,30.7,2.3,2020-12-16
Connecticut,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,23.8,0,2020-12-16
Colorado,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,48.3,1.8,2020-12-16
California,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,18.1,0.5,2020-12-16
Iowa,IHSP,2020-21,2020,51,0-4 yr,Overall,Overall,36.4,0,2020-12-16
Utah,IHSP,2020-21,2020,51,0-4 yr,Overall,Overall,20.3,1.2,2020-12-16
Tennessee,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,24.2,0,2020-12-16
Maryland,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,44.5,2.2,2020-12-16
Minnesota,EIP,2020-21,2020,51,0-4 yr,Overall,Overall,45.7,2,2020-12-16
